id,photo,friends,is_starred,is_backing,permissions,urls,name,blurb,goal,pledged,state,slug,disable_communication,country,country_displayable_name,currency,currency_symbol,currency_trailing_code,deadline,state_changed_at,created_at,launched_at,is_in_post_campaign_pledging_phase,staff_pick,is_starrable,backers_count,static_usd_rate,usd_pledged,converted_pledged_amount,fx_rate,usd_exchange_rate,current_currency,usd_type,creator,location,category,video,profile,spotlight,percent_funded,is_liked,is_disliked,is_launched,prelaunch_activated,project_link
844604271,"{'key': 'assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png', 'full': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=qXYRzp3Y5AaxOqvqsc1cmES5%2BQx0kvpHgmks2Hj27bI%3D', 'ed': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&width=352&sig=Jeg%2BFTEdhm4A2DvPxv86XCL80lMdKrEKd76Ne7m0pYM%3D', 'med': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&width=272&sig=G1ZFVK8o1DE6HyO2v%2Fkm3WKTSk9DdWsWIieNNpsthYE%3D', 'little': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&width=208&sig=vrZL9patK11bf0FB4cF42hmBK%2FUdMJwPkYOQItjlbnk%3D', 'small': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&width=160&sig=xLua0asZv%2FXKEl2KDXIp78KGi2CqccAUz2DnH1vX2jk%3D', 'thumb': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&width=48&sig=gQp034F7irtM4d86RlCuxuOthfrGF2PpY8IkrhyWZOY%3D', '1024x576': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&width=1024&sig=b%2BcY6bDfallnxKqZ8p664e%2F5HG27GwyXM5ivlu3pPuE%3D', '1536x864': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=vLJS7R6PiMAjXUWBvEu3IK6pN5JdZufUeQka%2FGHhmP4%3D'}",[],False,False,[],"{'api': {'star': 'https://api.kickstarter.com/v1/projects/844604271/star?signature=1722453748.f71f780c826a4fb71e401aaf0a257a67c11be63c', 'message_creator': 'https://api.kickstarter.com/v1/projects/844604271/messages?signature=1722453748.60647b3600e2c6454a77dedd8c64b5cc31851815'}, 'web': {'message_creator': 'https://www.kickstarter.com/projects/megacatstudios/zpf-a-new-sega-mega-drive-genesis-game/messages/new?message%5Bto%5D=megacatstudios', 'project': 'https://www.kickstarter.com/projects/megacatstudios/zpf-a-new-sega-mega-drive-genesis-game', 'rewards': 'https://www.kickstarter.com/projects/megacatstudios/zpf-a-new-sega-mega-drive-genesis-game/rewards'}}",ZPF - A new SEGA Mega Drive / Genesis game,A Brand New SHMUP for the Sega Mega Drive,15000.0,188768.0,live,zpf-a-new-sega-mega-drive-genesis-game,False,US,the United States,USD,$,True,1722430806,1719838810,1696447516,1719838806,False,True,True,1947,1.0,188768.0,188768.0,1.0,1.0,USD,domestic,"{'id': 1979515877, 'name': 'Mega Cat Studios', 'slug': 'megacatstudios', 'is_registered': None, 'is_email_verified': None, 'chosen_currency': None, 'is_superbacker': None, 'has_admin_message_badge': False, 'avatar': {'thumb': 'https://i.kickstarter.com/assets/006/937/749/a669f4c75290609ab20299f546f59c7e_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&width=40&sig=mIc8016uZxgdSU7AR74I6LO%2FfYndEHdrnyeHZiWyxoE%3D', 'small': 'https://i.kickstarter.com/assets/006/937/749/a669f4c75290609ab20299f546f59c7e_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&width=80&sig=NmSTLon7lZovbXlJuHCeMZ47ISxZLV3QQgDNNUBjaYE%3D', 'medium': 'https://i.kickstarter.com/assets/006/937/749/a669f4c75290609ab20299f546f59c7e_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&width=160&sig=tHlISN47xVHbuCgkXKsonflmWrUhWEoW33DmJVhykDA%3D'}, 'isBlocked': False, 'urls': {'web': {'user': 'https://www.kickstarter.com/profile/megacatstudios'}, 'api': {'user': 'https://api.kickstarter.com/v1/users/1979515877?signature=1722453748.a6178a3287a2f4d998b16e8eb63a3e73638210af'}}}","{'id': 2473224, 'name': 'Pittsburgh', 'slug': 'pittsburgh-pa', 'short_name': 'Pittsburgh, PA', 'displayable_name': 'Pittsburgh, PA', 'localized_name': 'Pittsburgh', 'country': 'US', 'state': 'PA', 'type': 'Town', 'is_root': False, 'expanded_country': 'United States', 'urls': {'web': {'discover': 'https://www.kickstarter.com/discover/places/pittsburgh-pa', 'location': 'https://www.kickstarter.com/locations/pittsburgh-pa'}, 'api': {'nearby_projects': 'https://api.kickstarter.com/v1/discover?signature=1722439808.7e0b48fed9cd5eee2bedc0f295b2229ee2eb4df0&woe_id=2473224'}}}",Games,"{'id': 1252253, 'status': 'successful', 'hls': 'https://v2.kickstarter.com/1722343786-xMo8faLCITZV%2F8%2BcelcnpTf%2FOAQ0ju1nOZlZ7jAe4ww%3D/projects/4667010/video-1252253-hls_playlist.m3u8', 'hls_type': 'application/x-mpegURL', 'high': 'https://v2.kickstarter.com/1722343786-xMo8faLCITZV%2F8%2BcelcnpTf%2FOAQ0ju1nOZlZ7jAe4ww%3D/projects/4667010/video-1252253-h264_high.mp4', 'high_type': 'video/mp4; codecs=""avc1.64001E, mp4a.40.2""', 'base': 'https://v2.kickstarter.com/1722343786-xMo8faLCITZV%2F8%2BcelcnpTf%2FOAQ0ju1nOZlZ7jAe4ww%3D/projects/4667010/video-1252253-h264_base.mp4', 'base_type': 'video/mp4; codecs=""avc1.42E01E, mp4a.40.2""', 'tracks': '[]', 'width': 640, 'height': 360, 'frame': 'https://d15chbti7ht62o.cloudfront.net/projects/4667010/video-1252253-h264_base.jpg?2023'}","{'id': 4706486, 'project_id': 4706486, 'state': 'inactive', 'state_changed_at': 1696447516, 'name': None, 'blurb': None, 'background_color': None, 'text_color': None, 'link_background_color': None, 'link_text_color': None, 'link_text': None, 'link_url': None, 'show_feature_image': False, 'background_image_opacity': 0.8, 'should_show_feature_image_section': True, 'feature_image_attributes': {'image_urls': {'default': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=vLJS7R6PiMAjXUWBvEu3IK6pN5JdZufUeQka%2FGHhmP4%3D', 'baseball_card': 'https://i.kickstarter.com/assets/045/738/817/ab2f721d6794e51662b13049308bd686_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=qXYRzp3Y5AaxOqvqsc1cmES5%2BQx0kvpHgmks2Hj27bI%3D'}}}",False,1258.4533333333334,False,False,True,True,https://www.kickstarter.com/projects/megacatstudios/zpf-a-new-sega-mega-drive-genesis-game
727931318,"{'key': 'assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png', 'full': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=MxIzMnXys12MRcRivSxKLtDfDRmQzoRd780%2FVgqKXts%3D', 'ed': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&width=352&sig=62hFxN8iLsqWkFrzDZTC6IJUGvDwod0H7D3iryDvuBg%3D', 'med': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&width=272&sig=Rv2Yo%2Fmg%2FOypGVgtx8G6%2BRVzZ1II1fmrij6B98FjuYs%3D', 'little': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&width=208&sig=oZHxFmRbpl%2FuEvR0Fl1lKKX9z3a2vE7E6mCHjSY2ue4%3D', 'small': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&width=160&sig=HGI8NKpzP3rYqmAEQFb1jTlrq1noeQaLVwyp%2F4xkQH8%3D', 'thumb': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&width=48&sig=AGGOcaAzoo8Yd%2B%2FfwNJzSQZl9U3YsZzbBKt0HRTqwnI%3D', '1024x576': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&width=1024&sig=zUUbtQOq%2F473V0QFzAeKqo15fkmQ5KY4ONSBSyEGRYM%3D', '1536x864': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=OMx%2BJcsqRZJ9VANrktpi7yorqMFhDjgyCPHnKh0QFvc%3D'}",[],False,False,[],"{'api': {'star': 'https://api.kickstarter.com/v1/projects/727931318/star?signature=1722453748.6edf3502ae4343d6fa0c53a53f8e1fde6242a10a', 'message_creator': 'https://api.kickstarter.com/v1/projects/727931318/messages?signature=1722453748.7619493161993ee868798988f1b5abd5d0ae5ba6'}, 'web': {'message_creator': 'https://www.kickstarter.com/projects/harakkastudio/peasant/messages/new?message%5Bto%5D=harakkastudio', 'project': 'https://www.kickstarter.com/projects/harakkastudio/peasant', 'rewards': 'https://www.kickstarter.com/projects/harakkastudio/peasant/rewards'}}",Peasant - Never Meet Your Heroes ⚔️,Explore an open world full of life and defend your home against the so-called-heroes in this Action RPG where every decision matters!,30000.0,153943.0,live,peasant,False,BE,Belgium,EUR,€,False,1722610938,1719586942,1706133094,1719586938,False,True,True,2274,1.06910022,164580.49516746,166597.0,1.08219955,1.08219955,USD,domestic,"{'id': 1731426632, 'name': 'Harakka Studio', 'slug': 'harakkastudio', 'is_registered': None, 'is_email_verified': None, 'chosen_currency': None, 'is_superbacker': None, 'has_admin_message_badge': False, 'avatar': {'thumb': 'https://i.kickstarter.com/assets/044/916/513/ac7f4d62cc1608a8b95a6e53af0d554f_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&width=40&sig=bCu7ysT%2FD0dJao7FN9qZCFMx%2BNOn9oEnxboYPHojTWg%3D', 'small': 'https://i.kickstarter.com/assets/044/916/513/ac7f4d62cc1608a8b95a6e53af0d554f_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&width=80&sig=lGrDSXNGcbAKS664wq03%2BDU0xg3QNAIVYV0jU1wfm50%3D', 'medium': 'https://i.kickstarter.com/assets/044/916/513/ac7f4d62cc1608a8b95a6e53af0d554f_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&width=160&sig=O8xHvppOX9vabR6WElpnQhlUaAYMDGGbd34km3%2Fo9jI%3D'}, 'isBlocked': False, 'urls': {'web': {'user': 'https://www.kickstarter.com/profile/harakkastudio'}, 'api': {'user': 'https://api.kickstarter.com/v1/users/1731426632?signature=1722453748.fb5caa7100c436a6d784563130fb2413ab7a11be'}}}","{'id': 970693, 'name': 'Hasselt', 'slug': 'hasselt-hasselt-limburg', 'short_name': 'Hasselt, Belgium', 'displayable_name': 'Hasselt, Belgium', 'localized_name': 'Hasselt', 'country': 'BE', 'state': 'Limburg', 'type': 'Town', 'is_root': False, 'expanded_country': 'Belgium', 'urls': {'web': {'discover': 'https://www.kickstarter.com/discover/places/hasselt-hasselt-limburg', 'location': 'https://www.kickstarter.com/locations/hasselt-hasselt-limburg'}, 'api': {'nearby_projects': 'https://api.kickstarter.com/v1/discover?signature=1722414417.e74eca64f7495408b840dfe3ef4e5c46705d882b&woe_id=970693'}}}",Games,"{'id': 1302871, 'status': 'successful', 'hls': 'https://v2.kickstarter.com/1722320544-WJWd70BdD4zkiWjGoT4MSAHU8zOgKQj92wZwIfOAWzI%3D/projects/4734524/video-1302871-hls_playlist.m3u8', 'hls_type': 'application/x-mpegURL', 'high': 'https://v2.kickstarter.com/1722320544-WJWd70BdD4zkiWjGoT4MSAHU8zOgKQj92wZwIfOAWzI%3D/projects/4734524/video-1302871-h264_high.mp4', 'high_type': 'video/mp4; codecs=""avc1.64001E, mp4a.40.2""', 'base': 'https://v2.kickstarter.com/1722320544-WJWd70BdD4zkiWjGoT4MSAHU8zOgKQj92wZwIfOAWzI%3D/projects/4734524/video-1302871-h264_base.mp4', 'base_type': 'video/mp4; codecs=""avc1.42E01E, mp4a.40.2""', 'tracks': '[]', 'width': 1280, 'height': 720, 'frame': 'https://d15chbti7ht62o.cloudfront.net/projects/4734524/video-1302871-h264_720.jpg?2024'}","{'id': 4774000, 'project_id': 4774000, 'state': 'inactive', 'state_changed_at': 1706133094, 'name': None, 'blurb': None, 'background_color': None, 'text_color': None, 'link_background_color': None, 'link_text_color': None, 'link_text': None, 'link_url': None, 'show_feature_image': False, 'background_image_opacity': 0.8, 'should_show_feature_image_section': True, 'feature_image_attributes': {'image_urls': {'default': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=OMx%2BJcsqRZJ9VANrktpi7yorqMFhDjgyCPHnKh0QFvc%3D', 'baseball_card': 'https://i.kickstarter.com/assets/045/838/427/4079d501f1257a1f8cbb5e864470f678_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=MxIzMnXys12MRcRivSxKLtDfDRmQzoRd780%2FVgqKXts%3D'}}}",False,513.1433333333334,False,False,True,True,https://www.kickstarter.com/projects/harakkastudio/peasant
1804807255,"{'key': 'assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg', 'full': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=iWcUEFMW83%2BS9JWWwVHb%2Fs6urU1pOPANcBpG2rbnP5g%3D', 'ed': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&width=352&sig=0vPuER0CKq2M8vVL4kakI%2F3eORXHm7J4ECvn6oQ9YR0%3D', 'med': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&width=272&sig=y75Gi5hY0tnOGQQhFp%2BEBp2XJoaBrtpH8XuymufcDWA%3D', 'little': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&width=208&sig=I3mQ9322iJkB%2BimUWg%2BsSKDnTI7hxm8FG3ukFzI0E8g%3D', 'small': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&width=160&sig=ULKzPPce8FequAP%2FfKI1Fjzal90p6NKKmOEi8PKl97M%3D', 'thumb': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&width=48&sig=Fz%2BX9NYcNbyy1AYYvikJIgtsLvyXOkXsSgSOlgzFMWs%3D', '1024x576': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&width=1024&sig=Fd4ohwOqSQW0G6x2eh0CsrW%2F6X91O1BpoEZiZt1LK%2Fs%3D', '1536x864': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=ho%2FuCxKA1BRh1Acu9A98eAEtFDoYMsQM0mRlJWcHCps%3D'}",[],False,False,[],"{'api': {'star': 'https://api.kickstarter.com/v1/projects/1804807255/star?signature=1722453748.aa19e309bdba403c14993a529aa5feb9d27e7377', 'message_creator': 'https://api.kickstarter.com/v1/projects/1804807255/messages?signature=1722453748.74a935b8c307e449c34ecc8cd4905e4950c2b382'}, 'web': {'message_creator': 'https://www.kickstarter.com/projects/elzra/catacombs-fortress/messages/new?message%5Bto%5D=elzra', 'project': 'https://www.kickstarter.com/projects/elzra/catacombs-fortress', 'rewards': 'https://www.kickstarter.com/projects/elzra/catacombs-fortress/rewards'}}",Catacombs Fortress of Nazemoor,Fortress of Nazemoor is a new standalone core box that expands Catacombs 3E. Also offered in a smaller expansion only version!,25000.0,80795.0,live,catacombs-fortress,False,US,the United States,USD,$,True,1722625200,1721142818,1710525358,1721142813,False,True,True,762,1.0,80795.0,80795.0,1.0,1.0,USD,domestic,"{'id': 243822264, 'name': 'Elzra Games', 'slug': 'elzra', 'is_registered': None, 'is_email_verified': None, 'chosen_currency': None, 'is_superbacker': None, 'has_admin_message_badge': False, 'avatar': {'thumb': 'https://i.kickstarter.com/assets/008/357/260/a83f5097851c00f59dcf71b37e1812bd_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&width=40&sig=coTpCTDDeMoLSCSD9nt3dYyBYg%2FYYtwnyNJz4%2FR%2FNJY%3D', 'small': 'https://i.kickstarter.com/assets/008/357/260/a83f5097851c00f59dcf71b37e1812bd_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&width=80&sig=pkedyUkC%2BaUdQw5SqgxbEgD3h6XJkhngu5eNba7b0mE%3D', 'medium': 'https://i.kickstarter.com/assets/008/357/260/a83f5097851c00f59dcf71b37e1812bd_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&width=160&sig=xPLHqGUKNfDxmi3oo4dALkbjYRm5wJH0x9usr%2Bc3%2BsE%3D'}, 'isBlocked': False, 'urls': {'web': {'user': 'https://www.kickstarter.com/profile/elzra'}, 'api': {'user': 'https://api.kickstarter.com/v1/users/243822264?signature=1722453748.bb9df611f2c8ef1820fdd6d8ec8e7130b758740a'}}}","{'id': 4125, 'name': 'Hamilton', 'slug': 'hamilton-on-ca', 'short_name': 'Hamilton, Canada', 'displayable_name': 'Hamilton, Canada', 'localized_name': 'Hamilton', 'country': 'CA', 'state': 'ON', 'type': 'Town', 'is_root': False, 'expanded_country': 'Canada', 'urls': {'web': {'discover': 'https://www.kickstarter.com/discover/places/hamilton-on-ca', 'location': 'https://www.kickstarter.com/locations/hamilton-on-ca'}, 'api': {'nearby_projects': 'https://api.kickstarter.com/v1/discover?signature=1722441820.2497993973f9e2b025659f242643288fca5b0a70&woe_id=4125'}}}",Games,"{'id': 1302274, 'status': 'successful', 'hls': 'https://v2.kickstarter.com/1722330414-AoN4wVmBYChHLWv84ssjlAU%2BkljlJxUH3wT%2F5aSF7GE%3D/projects/4768642/video-1302274-hls_playlist.m3u8', 'hls_type': 'application/x-mpegURL', 'high': 'https://v2.kickstarter.com/1722330414-AoN4wVmBYChHLWv84ssjlAU%2BkljlJxUH3wT%2F5aSF7GE%3D/projects/4768642/video-1302274-h264_high.mp4', 'high_type': 'video/mp4; codecs=""avc1.64001E, mp4a.40.2""', 'base': 'https://v2.kickstarter.com/1722330414-AoN4wVmBYChHLWv84ssjlAU%2BkljlJxUH3wT%2F5aSF7GE%3D/projects/4768642/video-1302274-h264_base.mp4', 'base_type': 'video/mp4; codecs=""avc1.42E01E, mp4a.40.2""', 'tracks': '[]', 'width': 640, 'height': 360, 'frame': 'https://d15chbti7ht62o.cloudfront.net/projects/4768642/video-1302274-h264_base.jpg?2024'}","{'id': 4808118, 'project_id': 4808118, 'state': 'inactive', 'state_changed_at': 1710525358, 'name': None, 'blurb': None, 'background_color': None, 'text_color': None, 'link_background_color': None, 'link_text_color': None, 'link_text': None, 'link_url': None, 'show_feature_image': False, 'background_image_opacity': 0.8, 'should_show_feature_image_section': True, 'feature_image_attributes': {'image_urls': {'default': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=ho%2FuCxKA1BRh1Acu9A98eAEtFDoYMsQM0mRlJWcHCps%3D', 'baseball_card': 'https://i.kickstarter.com/assets/045/903/003/dae0537230d21aef318c09287b87e66a_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=iWcUEFMW83%2BS9JWWwVHb%2Fs6urU1pOPANcBpG2rbnP5g%3D'}}}",False,323.17999999999995,False,False,True,True,https://www.kickstarter.com/projects/elzra/catacombs-fortress
